,access_right,communities,conference_acronym,conference_dates,conference_place,conference_title,conference_url,contributors,creators,description,doi,keywords,license,notes,prereserve_doi,publication_date,publication_type,references,title,upload_type,files;
"43,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'LMU München, Germany', 'name': 'Krey, Angela'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623544,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623544', 'recid': 4623544}"",2014-03-26,conferencepaper,[],""Wittgensteins Nachlass: """"Semantische Annotation von Adjektiven im Big Typescript"""""",publication,['KREY_Angela_Wittgensteins_Nachlass_Semantische_Annotation_von_Adjektiven.pdf']";
"44,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Cologne Center for eHumanities (CCeH), Germany', 'name': 'Kronenwett, Simone'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623546,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623546', 'recid': 4623546}"",2014-03-26,conferencepaper,[],Digitale Infrastrukturen für die Geisteswissenschaften,publication,['KRONENWETT_Simone_Digitale_Infrastrukturen_f�r_die_Geisteswissenschaften.pdf']";
"45,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.02.2015,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Technische Universität Dresden, Germany', 'name': 'Kröber, Cindy'}, {'affiliation': 'Technische Universität Dresden, Germany', 'name': 'Münster, Sander'}, {'affiliation': 'Technische Universität Dresden, Germany', 'name': 'Prechtel, Nikolas'}, {'affiliation': 'Technische Universität Dresden, Germany', 'name': 'Schietzold, Sebastian'}, {'affiliation': 'Technische Universität Dresden, Germany', 'name': 'Schubert, Christian'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623548,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623548', 'recid': 4623548}"",2014-03-26,conferencepaper,[],""GEPAM – Eine interaktive Informationsplattform zur """"Landschaft des Gedenkens"""""",publication,['KRÖBER_Cindy_GEPAM_Eine_interaktive_Informationsplattform_zur.pdf']";
"46,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Trier Center for Digital Humanities, Germany', 'name': 'Biehl, Theresia'}, {'affiliation': 'DLA Marbach, Germany', 'name': 'Lorenz, Anne'}, {'affiliation': 'MLU Halle-Wittenberg, Germany', 'name': 'Osierenski, Dirk'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623550,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623550', 'recid': 4623550}"",2014-03-26,conferencepaper,[],""Vernetzte Korrespondenzen: Erforschung und Visualisierung sozialer, zeitlicher, räumlicher und thematischer Netze in Briefkorpora"",publication,['BIEHL_Theresia_Vernetzte_Korrespondenzen_Erforschung_und_Visualisierung_sozialer.pdf']";
"47,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Akademie der Wisschenschaften zu Göttingen, Germany', 'name': 'Kröger, Bärbel'}, {'affiliation': 'Akademie der Wisschenschaften zu Göttingen, Germany', 'name': 'Popp, Christian'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623552,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623552', 'recid': 4623552}"",2014-03-26,conferencepaper,[],Klöster und Stifte des Alten Reiches im Netz,publication,['KR™GER_B„rbel_Kl”ster_und_Stifte_des_Alten_Reiches_im_Netz.pdf']";
"48,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Herder-Institut Marburg, Germany', 'name': 'Kuroczyński, Piotr'}, {'affiliation': 'Technische Universität Darmstadt, Germany', 'name': 'Pfarr-Harfst, Mieke'}, {'affiliation': 'Hochschule für Technik und Wirtschaft Dresden, Germany', 'name': 'Wacker, Markus'}, {'affiliation': 'Technische Universität Dresden, Germany', 'name': 'Münster, Sander'}, {'affiliation': 'Brandenburgische Technische Universität Cottbus, Germany', 'name': 'Henze, Frank'}, {'affiliation': 'Brandenburgische Technische Universität Cottbus, Germany', 'name': 'Burwitz, Henning'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623556,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623556', 'recid': 4623556}"",2014-03-26,conferencepaper,[],""Pecha Kucha """"Virtuelle Rekonstruktion – Allgemeine Standards, Methodik und Dokumentation"""""",publication,['KUROCZYNSKI_Piotr_Pecha_Kucha_Virtuelle_Rekonstruktion_Allgemeine_Standards.pdf']";
"49,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Bildarchiv Foto Marburg, Germany', 'name': 'Bracht, Christian'}, {'affiliation': 'Bildarchiv Foto Marburg, Germany', 'name': 'Köhler, Werner'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623558,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623558', 'recid': 4623558}"",2014-03-26,conferencepaper,[],Standardbildung und Linked Open Data. Forschungsinfrastrukturen für Gedächtnisorganisationen,publication,['KÖHLER_Werner_Standardbildung_und_Linked_Open_Data_Forschungsinfrastrukturen_für_Gedächtnisorganisationen.pdf']";
"50,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Zentrum für Technologietransfer und Telekommunikation, FH Worms', 'name': 'Küster, Marc W.'}, {'affiliation': 'Zentrum für Technologietransfer und Telekommunikation, FH Worms', 'name': 'Georgieff, Lukas'}, {'affiliation': 'Kompetenzzentrum für elektronische Erschließungs- und Publikationsverfahren in den Geisteswissenschaften, Universität Trier', 'name': 'Sievers, Martin'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623560,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623560', 'recid': 4623560}"",2014-03-26,conferencepaper,[],XML-Print – ein Werkzeug zum Satz beliebiger XML-Dokumente,publication,['KšSTER_Marc_XMLPrint_ein_Werkzeug_zum_Satz_beliebiger_XMLDokumente.pdf']";
"51,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Akademie der Wissenschaften und der Literatur Mainz, Germany', 'name': 'Lange, Felix'}, {'affiliation': 'i3mainz Fachhochschule Mainz, Germany', 'name': 'Unold, Martin'}, {'affiliation': 'Akademie der Wissenschaften und der Literatur Mainz, Germany', 'name': 'Schwartz, Frithjof'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623562,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623562', 'recid': 4623562}"",2014-03-26,conferencepaper,[],GenericViewer - Semantische Annotation und 3D-Informationen in den Spatial Humanities,publication,['LANGE_Felix_GenericViewer_Semantische_Annotation_und_3D_Informationen.pdf']";
"52,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Tübingen, Germany', 'name': 'Lang, Matthias'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623564,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623564', 'recid': 4623564}"",2014-03-26,conferencepaper,[],Objekte – Raum – Zeit: Die Archäologie – ein Sonderfall der Digital Humanities?,publication,['LANG_Matthias_Objekte_Raum_Zeit_Die_Arch„ologie_ein_Sonderfall.pdf']";
"53,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Passau, Germany', 'name': 'Lehner, Franz'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623566,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623566', 'recid': 4623566}"",2014-03-26,conferencepaper,[],Interdisziplinarität als Herausforderung und Hemmnis für eine disziplinäre Entwicklung - Digital Humanities und Wirtschaftsinformatik im Vergleich,publication,['LEHNER_Franz_Interdisziplinarität_als_Herausforderung_und_Hemmnis_für_eine_disziplinäre_Entwicklung_Digital.pdf']";
"54,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Helmut Schmidt Universität Hamburg', 'name': 'Lemke, Matthias'}, {'affiliation': 'Universität Leipzig, Germany', 'name': 'Wiedemann, Gregor'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623568,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623568', 'recid': 4623568}"",2014-03-26,conferencepaper,[],Post-Democracy and Neoliberalism,publication,['LEMKE_Matthias_PostDemocracy_and_Neoliberalism.pdf']";
"55,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Ludwig-Maximilians-Universität, Germany', 'name': 'Lücke, Stephan'}, {'affiliation': 'Ludwig-Maximilians-Universität, Germany', 'name': 'Krefeld, Thomas'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623570,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623570', 'recid': 4623570}"",2014-03-26,conferencepaper,[],""Das Projekt """"VerbaAlpina"""""",publication,['LšCKE_Stephan_Das_Projekt_VerbaAlpina.pdf']";
"56,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'IFK Internationales Forschungszentrum Kulturwissenschaften an der Kunstuniversität Linz, Austria', 'name': 'Meßner, Daniel'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623572,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623572', 'recid': 4623572}"",2014-03-26,conferencepaper,[],Gehör verschaffen! Die Produktion und Verbreitung von digitalen Radiosendungen,publication,['MESZNER_Daniel_Geh”r_verschaffen_Die_Produktion_und_Verbreitung_von_digitalen_Radiosendungen.pdf']";
"57,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Justus-Liebig-Universität Gießen, Germany', 'name': 'Binder, Frank'}, {'affiliation': 'Herder-Institut für historische Ostmitteleuropaforschung', 'name': 'Schmidt, Annalena'}, {'affiliation': 'Justus-Liebig-Universität Gießen, Germany', 'name': 'Entrup, Bastian'}, {'affiliation': 'Justus-Liebig-Universität Gießen, Germany', 'name': 'Roth, Markus'}, {'affiliation': 'Justus-Liebig-Universität Gießen, Germany', 'name': 'Lobin, Henning'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623574,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623574', 'recid': 4623574}"",2014-03-26,conferencepaper,[],GeoBib - Georeferenzierte Online-Bibliographie früher Holocaust- und Lagerliteratur,publication,['BINDER_Frank_GeoBib_Georeferenzierte_Online_Bibliographie_fr�her.pdf']";
"58,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Niedersächsische Staats- und Universitätsbibliothek Göttingen, Germany', 'name': 'Neuroth, Heike'}, {'affiliation': 'Niedersächsische Staats- und Universitätsbibliothek Göttingen, Germany', 'name': 'Schmunk, Stefan'}, {'affiliation': 'Niedersächsische Staats- und Universitätsbibliothek Göttingen, Germany', 'name': 'Martina, Kerzel'}, {'affiliation': 'Niedersächsische Staats- und Universitätsbibliothek Göttingen, Germany', 'name': 'Blümm, Mirjam'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623576,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623576', 'recid': 4623576}"",2014-03-26,conferencepaper,[],DARIAH-DE – Aufbau von Forschungsinfrastrukturen für die e-Humanities,publication,['NEUROTH_Heike_DARIAH_DE_Aufbau_von_Forschungsinfrastrukturen_f�r_die_eHumanities.pdf']";
